startTime,endTime,duration,qualifiers,channels,ratings,stationId,program.tmsId,program.rootId,program.subType,program.title,program.releaseYear,program.releaseDate,program.titleLang,program.descriptionLang,program.entityType,program.genres,program.audience,program.longDescription,program.shortDescription,program.topCast,program.directors,program.qualityRating.ratingsBody,program.qualityRating.value,program.ratings,program.preferredImage.width,program.preferredImage.height,program.preferredImage.uri,program.preferredImage.category,program.preferredImage.text,program.preferredImage.primary,station.stationId,station.callSign,station.videoQuality.signalType,station.videoQuality.videoType,station.preferredImage.width,station.preferredImage.height,station.preferredImage.uri,station.preferredImage.category,station.preferredImage.primary,station.channel,program.sportsId,station.affiliateCallSign,station.affiliateId,station.videoQuality.truResolution,program.preferredImage.caption.content,program.preferredImage.caption.lang
2020-11-10T22:48Z,2020-11-11T00:40Z,112,"['CC', 'DD 5.1', 'Stereo']",['542'],,18436,MV001189600000,29400,Feature Film,8 Mile,2002.0,2002-11-08,en,en,Movie,"['Drama', 'Music', 'Hip-Hop & Rap']",,"The people of Detroit know 8 Mile as the city limit, a border, a boundary. It is also a psychological dividing line that separates Jimmy Smith Jr. (Eminem) from where and who he wants to be. A provocative fictional examination of a critical week in Jimmy's life.",A young man (Eminem) in Detroit tries to overcome obstacles and achieve success as a rapper.,"['Eminem', 'Kim Basinger', 'Brittany Murphy']",['Curtis Hanson'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Strong Language|Drug Use|Some Violence|Sexuality'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Soft Drug Use|Violence|Moderate Sex|Strong Language'}, {'body': ""Alberta's Film Classification Board"", 'code': '18A'}, {'body': 'B.C. Film Classification Office', 'code': '18A', 'subRating': 'Frequent Coarse Language|Sexually Suggestive Scenes'}, {'body': 'Manitoba Film Classification Board', 'code': 'R', 'subRating': 'Coarse Language'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Offensive Language'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '18A', 'subRating': 'Frequent Coarse Language|Sexually Suggestive Scenes'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'C'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '18'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p29400_v_v5_aa.jpg,VOD Art,yes,true,18436,THMAXP,Digital,SDTV,360,270,assets/s18435_ll_h3_ad.png,Logo,true,542,,,,,,
2020-11-10T22:48Z,2020-11-11T00:23Z,95,['CC'],['982'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",52208,MV014221870000,17417044,Feature Film,Jaulas,2018.0,2018-11-20,es-ES,es,Movie,['Thriller'],,"En un pueblo andaluz que se ha quedado detenido en el tiempo, Concha y su hija Adela anhelan una vida mejor. Harta del ambiente opresivo y de un marido cruel, Concha decide arriesgarlo todo y escaparse con su hija a la ciudad.",Concha y su hija Adela anhelan una vida mejor y deciden mudarse a la ciudad.,"['Ibrahim Al Shami J.', 'Manolo Caro', 'Manuel Cañadas']",['Nicolás Pacheco'],,,,240,360,assets/p17417044_v_v5_ab.jpg,VOD Art,yes,true,52208,VMOV,Digital,SDTV,360,270,assets/s52208_ll_h3_aa.png,Logo,true,982,,,,,,
2020-11-10T22:50Z,2020-11-11T01:00Z,130,"['CC', 'New', 'Premiere', 'Stereo']",['572'],,17663,MV000081290000,4741,Feature Film,Leadbelly,1975.0,1975,en,en,Movie,['Biography'],,"A biography of Huddie Ledbetter (Roger E. Mosley), this drama follows the life of the highly influential African-American blues singer and guitarist, who was better known as ""Leadbelly."" The trouble-prone musician frequently ended up working on chain gangs, and, when not incarcerated, he sometimes traveled around with fellow renowned blues man Blind Lemon Jefferson (Art Evans). The film shows how Leadbelly dealt with the racism of his era and found some degree of peace in his music.",Huddie Ledbetter's (Roger E. Mosley) songs and 12-string guitar show his hard life and prison time.,"['Roger E. Mosley', 'Paul Benjamin', 'Madge Sinclair']",['Gordon Parks'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}]",240,360,assets/p4741_v_v5_ac.jpg,VOD Art,yes,true,17663,TMCX,Digital,SDTV,360,270,assets/s17663_ll_h3_aa.png,Logo,true,572,,,,,,
2020-11-10T22:50Z,2020-11-11T01:00Z,130,['CC'],['598'],,74320,MV000000310000,30,Feature Film,Raging Bull,1980.0,1980-01-01,en,en,Movie,"['Biography', 'Drama']",,The story of a middleweight boxer as he rises through ranks to earn his first shot at the middleweight crown. He falls in love with a gorgeous girl from the Bronx. The inability to express his feelings enters into the ring and eventually takes over his life. He eventually is sent into a downward spiral that costs him everything.,The rise and fall of boxing champion Jake LaMotta (Robert De Niro).,"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci']",['Martin Scorsese'],TMS,4,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'C'}, {'body': 'B.C. Film Classification Office', 'code': '18A', 'subRating': 'Violence|Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '18A', 'subRating': 'Violence|Coarse Language'}, {'body': 'UK Content Provider', 'code': '18'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'British Board of Film Classification', 'code': '18'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Film & Publication Board', 'code': '18'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-12'}, {'body': 'Medietilsynet', 'code': '18 år'}]",240,360,assets/p30_p_v5_aa.jpg,Poster Art,yes,true,74320,EPXHTSD,Digital,SDTV,360,270,assets/s74320_ll_h3_ab.png,Logo,true,598,,,,,Raging Bull (1980),en
2020-11-10T22:50Z,2020-11-11T01:00Z,130,,['1248'],"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",59218,MV000075160000,4425,Feature Film,Holiday,1938.0,1938-06-15,en,en,Movie,['Romantic comedy'],,"Johnny (Cary Grant) seems like a solid match for Julia (Doris Nolan), the socialite daughter of Edward Seton (Henry Kolker). Assured that Johnny is a worthy suitor, Edward approves of the pairing. But, as Johnny's wanderlust surfaces -- he is more interested in traveling than in business -- Edward starts to have doubts. Johnny also begins to wonder if he might not be a better match for Linda (Katharine Hepburn), Julia's outspoken younger sister, with whom he has much more in common.",Tomboy socialite (Katharine Hepburn) flirts with sister's (Doris Nolan) fiance (Cary Grant).,"['Katharine Hepburn', 'Cary Grant', 'Doris Nolan']",['George Cukor'],TMS,3.5,"[{'body': 'British Board of Film Classification', 'code': 'U'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}]",240,360,assets/p4425_v_v5_aa.jpg,VOD Art,yes,true,59218,KTBCDT2,Digital,SDTV,360,270,assets/s81275_ll_h3_ab.png,Logo,true,1248,,MVIES,81275,,,
2020-11-10T22:55Z,2020-11-11T01:00Z,125,['CC'],['597'],,73075,MV000407490000,16144,Feature Film,Mary Shelley's Frankenstein,1994.0,1994-11-04,en,en,Movie,['Horror'],,"As Viktor Frankenstein (Kenneth Branagh) is dying he shares a tale of gruesome terror with a sea captain. Viktor, using previous experiments by a brilliant scientist, was able to bring a creature (Robert De Niro) assembled from body parts back to life. Once he realized how destructive his experiments had become, he abandoned the creature and tried to live a normal life with his fiance (Helena Bonham Carter). The lonely creature seeks out Viktor and demands one of two things: a bride or revenge.",Dr. Frankenstein (Kenneth Branagh) creates soulless monster (Robert De Niro).,"['Robert De Niro', 'Kenneth Branagh', 'Tom Hulce']",['Kenneth Branagh'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Horror'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p16144_v_v5_aa.jpg,VOD Art,yes,true,73075,EPIX2,Digital,SDTV,360,270,assets/s73075_ll_h3_ac.png,Logo,true,597,,,,,,
2020-11-10T22:58Z,2020-11-11T00:42Z,104,"['CC', 'DD 5.1', 'Stereo']",['603'],,14871,MV002001030000,170975,Feature Film,Drillbit Taylor,2008.0,2008-03-21,en,en,Movie,['Comedy'],,"For three misfit freshmen, the first day of high school becomes a living hell when Filkins (Alex Frost), the school bully, zeroes in on them. Chubby Ryan (Troy Gentile), diminutive Emmit (David Dorfman) and skinny Wade (Nate Hartley) all feel the wrath of Filkins. Realizing that their own chance for survival is to hire a bodyguard, the pals place an ad in the newspaper. Answering the call is Drillbit Taylor (Owen Wilson) ; armed, dangerous and completely fake.",Three friends hire a homeless beach bum (Owen Wilson) to protect them from the school bully.,"['Owen Wilson', 'Troy Gentile', 'David Dorfman']",['Steven Brill'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Strong Bullying|Language|Partial Nudity|Drug References|Crude Sexual References'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Violence|Coarse Language'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Violence|Coarse Language|Bullying'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language|Violence|Bullying'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Violence|Not Rec. for Young Children'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language May Offend'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'British Board of Film Classification', 'code': '12A'}, {'body': 'Film & Publication Board', 'code': '13', 'subRating': 'Violence|Language'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12', 'subRating': 'Linguagem Imprópria|Violência'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'A'}]",240,360,assets/p170975_v_v5_ah.jpg,VOD Art,yes,true,14871,STZENAC,Digital,SDTV,360,270,assets/s14871_ll_h3_ab.png,Logo,true,603,,,,,,
2020-11-10T22:59Z,2020-11-11T01:00Z,121,"['CC', 'DD 5.1', 'Letterbox', 'Stereo']",['586'],,34901,MV009471990000,170553,Feature Film,Tyler Perry's Why Did I Get Married?,2007.0,2007-10-12,en,en,Movie,['Comedy drama'],,"Eight married friends take their annual reunion vacation in the Colorado mountains. Revelations of infidelity involving one pair shatter the amicable mood, forcing the remaining friends to take a hard look at the strength of their own marriages. The couples grapple with issues of commitment, love, betrayal and forgiveness as they try to move on with their lives.",Eight married friends take a hard look at the strength of their relationships.,"['Tyler Perry', 'Janet Jackson', 'Jill Scott']",['Tyler Perry'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Language|Sexual References|Mature Thematic Material'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Mature Theme'}, {'body': 'B.C. Film Classification Office', 'code': 'PG'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Régie du cinéma', 'code': 'G'}]",240,360,assets/p170553_v_v5_ae.jpg,VOD Art,yes,true,34901,STZC,Digital,SDTV,360,270,assets/s34901_ll_h3_ab.png,Logo,true,586,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'Stereo']",['068'],"[{'body': 'USA Parental Rating', 'code': 'TVMA', 'subRating': 'Sex|Language'}]",14321,MV007686310000,11847936,Feature Film,Daddy's Home,2015.0,2015-12-25,en,en,Movie,['Comedy'],,"Brad Whitaker (Will Ferrell) is a kindhearted radio executive who wants to be the best possible stepfather to his wife's (Linda Cardellini) two children. When her freewheeling ex-husband, Dusty (Mark Wahlberg), breezes back into town, Brad's feeling of insecurity quickly develops into an inferiority complex. As Dusty demonstrates his flair for athletics, home repair and bad-boy charisma, Whitaker finds himself in a no-holds-barred battle to one-up his rival and win the approval of his family.",An insecure man (Will Ferrell) competes with his stepchildren's freewheeling father (Mark Wahlberg).,"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini']",['Sean Anders'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Language|Crude and Suggestive Content|Thematic Elements'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Language May Offend'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'A'}]",240,360,assets/p11847936_v_v5_ab.jpg,VOD Art,yes,true,14321,FX,Digital,SDTV,360,270,assets/s14321_ll_h3_aa.png,Logo,true,068,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'Stereo']",['108'],"[{'body': 'USA Parental Rating', 'code': 'TVMA', 'subRating': 'Sex|Language'}]",14321,MV007686310000,11847936,Feature Film,Daddy's Home,2015.0,2015-12-25,en,en,Movie,['Comedy'],,"Brad Whitaker (Will Ferrell) is a kindhearted radio executive who wants to be the best possible stepfather to his wife's (Linda Cardellini) two children. When her freewheeling ex-husband, Dusty (Mark Wahlberg), breezes back into town, Brad's feeling of insecurity quickly develops into an inferiority complex. As Dusty demonstrates his flair for athletics, home repair and bad-boy charisma, Whitaker finds himself in a no-holds-barred battle to one-up his rival and win the approval of his family.",An insecure man (Will Ferrell) competes with his stepchildren's freewheeling father (Mark Wahlberg).,"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini']",['Sean Anders'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Language|Crude and Suggestive Content|Thematic Elements'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Language May Offend'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'A'}]",240,360,assets/p11847936_v_v5_ab.jpg,VOD Art,yes,true,14321,FX,Digital,SDTV,360,270,assets/s14321_ll_h3_aa.png,Logo,true,108,,,,,,
2020-11-10T23:00Z,2020-11-11T02:00Z,180,,['1532'],,52285,MV004323470000,9551017,Feature Film,Dharamyudh,1996.0,1996,en,en,Movie,['Action'],,"Sambaiah, a cobbler, raises his nephew, Chinna, and orphaned Sharda as his own. Years later, his wife Ganga's father and Chinna's biological and criminal father team up to break his family.","Sambaiah raises an orphan, Sharda as his own and tries to keep his family intact.","['Chiranjeevi', 'Vijaya Shanti']",['K. Vishwanath'],,,,240,360,assets/p9551017_st_v5_aa.jpg,Staple,yes,true,52285,FILMY,Digital,SDTV,360,270,assets/s52285_ll_h3_aa.png,Logo,true,1532,,,,,,
2020-11-10T23:00Z,2020-11-11T02:00Z,180,['CC'],['627'],"[{'body': 'USA Parental Rating', 'code': 'TVMA', 'subRating': 'Violence|Sex|Language'}]",14873,MV004006300000,9286982,Feature Film,This Is 40,2012.0,2012-12-21,en,en,Movie,['Romantic comedy'],,"After many years of marriage, Pete (Paul Rudd) is the sole male in a household that includes his wife, Debbie (Leslie Mann), and two young daughters (Iris Apatow, Maude Apatow). As Pete struggles to keep his record label afloat, he and Debbie navigate a three-week course of sex and romance, career victories and financial hardships, aging parents and maturing children. They'll have to learn to forgive, forget and enjoy the rest of their lives -- before they kill each other.","A long-married couple (Paul Rudd, Leslie Mann) deal with personal and professional crises.","['Paul Rudd', 'Leslie Mann', 'John Lithgow']",['Judd Apatow'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Sexual Content|Pervasive Language|Crude Humor|Some Drug Material'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Strong Sex|Strong Language|Drug References'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Sexually Suggestive Scenes|Coarse and Sexual Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Sexually Suggestive Scenes|Coarse and Sexual Language'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Coarse Language|Not Recommended for Children|Sexual Content'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Coarse Language'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Not Recommended for Children|Sexual Content'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Coarse Language|Sexual Content|Crude Content'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}]",240,360,assets/p9286982_v_v5_ae.jpg,VOD Art,yes,true,14873,IFC,Digital,SDTV,360,270,assets/s14873_h3_aa.png,Logo,true,627,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'DD 5.1', 'Stereo']",['556'],,25270,MV012189030000,16357092,Feature Film,Scary Stories to Tell in the Dark,2019.0,2019-08-09,en,en,Movie,"['Horror', 'Thriller']",,The shadow of the Bellows family has loomed large in the small town of Mill Valley for generations. It's in a mansion that young Sarah Bellows turns her tortured life and horrible secrets into a series of scary stories. These terrifying tales soon have a way of becoming all too real for a group of unsuspecting teens who stumble upon Sarah's spooky home.,Terrifying tales become all too real for a group of teens who stumble upon a girl's spooky home.,"['Zoe Colletti', 'Michael Garza', 'Gabriel Rush']",['André Øvredal'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Brief Sexual References|Thematic Elements|Language|Racial Epithets|Terror/Violence|Disturbing Images'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Frightening Scenes'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Frightening Scenes'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Frightening Scenes'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Frightening Scenes'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Horror'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '16'}]",240,360,assets/p16357092_v_v5_ad.jpg,VOD Art,yes,true,25270,NEXT,Digital,SDTV,360,270,assets/s25270_ll_h3_ac.png,Logo,true,556,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'DD 5.1', 'Stereo']",['557'],,25272,MV000386250000,15478,Feature Film,The Paper,1994.0,1994-03-18,en,en,Movie,['Drama'],,"Henry Hackett (Michael Keaton) is an editor at the New York Sun, a tabloid paper facing financial cuts. His pregnant wife, Martha (Marisa Tomei), pleads with him to get a more respectable job so he can spend more time with his family. Hackett is considering an offer from another paper, with fewer hours and higher pay, when he gets his hottest story in years. When this scoop leads to a burst of violence and a conflict with his new boss, Alicia (Glenn Close), he faces a startling moment of truth.","N.Y. tabloid editors (Michael Keaton, Glenn Close) fight over front-page story.","['Michael Keaton', 'Glenn Close', 'Robert Duvall']",['Ron Howard'],TMS,3.5,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}, {'body': 'Film & Publication Board', 'code': '16', 'subRating': 'Language|Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Régie du cinéma', 'code': 'G'}]",240,360,assets/p15478_v_v5_aj.jpg,VOD Art,yes,true,25272,WOMEN,Digital,SDTV,360,270,assets/s25272_ll_h3_ac.png,Logo,true,557,,,,,,
2020-11-10T23:00Z,2020-11-11T01:15Z,135,"['CC', 'DD 5.1', 'Stereo']",['558'],,25274,MV000429350000,16973,Feature Film,Waterworld,1995.0,1995-07-28,en,en,Movie,"['Science fiction', 'Action']",,"After the melting of the polar ice caps, most of the globe is underwater. Some humans have survived, and even fewer still, notably the Mariner (Kevin Costner), have adapted to the ocean by developing gills. A loner by nature, the Mariner reluctantly befriends Helen (Jeanne Tripplehorn) and her young companion, Enola (Tina Majorino), as they escape from a hostile artificial island. Soon the sinister Smokers are pursuing them in the belief that Enola holds the key to finding the mythical Dryland.","A web-footed loner navigates a landless Earth, while a ruthless gangster chases him.","['Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn']",['Kevin Reynolds'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '7'}, {'body': 'Film & Publication Board', 'code': '13'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p16973_v_v5_ah.jpg,VOD Art,yes,true,25274,FAMZ,Digital,SDTV,360,270,assets/s25274_ll_h3_ac.png,Logo,true,558,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['076'],"[{'body': 'USA Parental Rating', 'code': 'TV14', 'subRating': 'Violence|Sex'}]",18480,MV012708090000,17034319,Feature Film,Anniversary Nightmare,2019.0,2019-08-26,en,en,Movie,['Drama'],,"A woman on a trip to Hawaii wakes up to discover her husband missing and evidence of an invasion all around her. With no witnesses, she's immediately labeled as the prime suspect. Without any help, she must solve the crime herself.",A woman on a trip to Hawaii has to solve her husband's disappearance.,"['AnnaLynne McCord', 'Kate Vernon', 'Philip Boyd']",,,,"[{'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14', 'subRating': 'Violência'}]",240,360,assets/p17034319_v_v5_ac.jpg,VOD Art,yes,true,18480,LMN,Digital,SDTV,360,270,assets/s18480_ll_h3_ad.png,Logo,true,076,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['630'],"[{'body': 'USA Parental Rating', 'code': 'TV14', 'subRating': 'Violence|Sex'}]",18480,MV012708090000,17034319,Feature Film,Anniversary Nightmare,2019.0,2019-08-26,en,en,Movie,['Drama'],,"A woman on a trip to Hawaii wakes up to discover her husband missing and evidence of an invasion all around her. With no witnesses, she's immediately labeled as the prime suspect. Without any help, she must solve the crime herself.",A woman on a trip to Hawaii has to solve her husband's disappearance.,"['AnnaLynne McCord', 'Kate Vernon', 'Philip Boyd']",,,,"[{'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14', 'subRating': 'Violência'}]",240,360,assets/p17034319_v_v5_ac.jpg,VOD Art,yes,true,18480,LMN,Digital,SDTV,360,270,assets/s18480_ll_h3_ad.png,Logo,true,630,,,,,,
